,Brand,Title,Review,Rating,Author Name,Review Date,Views,Like Count,Dislike Count,URL
359,Kia Seltos,Worst Car,"Kia Seltos is the worst car ever made, very poor plastic quality, Overpriced.  Jeep a long way ahead.",1,Anonymous,17-Sep-19,51 Views,2 Likes,11 Dislikes,https://www.cardekho.com/user-review/kia-seltos/worst-car-85357.htm
360,Kia Seltos,Amazing Driving Experience,"Amazing driving experience by Kia Seltos, especially with the Bose, industry-leading segment ( sound system) of the car, touchscreen odometer and digital infotainment system makes the SUV value for money. Two engine options, but my personal favorite is 1.4 L turbo petrol variant. The GTK petrol version is the best version of the car. TOP features include rear ac vents, cup holders and amazing boot space given by the car to make it look top-notch. An excellent choice for Urban drivers and weekend getaways. Makes your relationship and family make a stronger bond with the sound vibe of the car. Kia Seltos is Kia's first release in India and it's truly Bad-ass,jaw-dropper.",5,Kunal Bhalsing,15-Sep-19,4034 Views,2 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/amazing-driving-experience-85079.htm
361,Kia Seltos,Dissatisfied As There Are Lack Of Safety Features,"Kia Seltos gives huge disappointment for diesel variants, as no safety features at all compared to Price you pay to the vehicle , no hill hold, no brake assist, only two airbags, no ESC. This shocked me. Due to bad luck if something happens then there is a possibility of severe injury to your family. In short, I would go for other options from segment.",3,User,16-Sep-19,1888 Views,7 Likes,4 Dislikes,https://www.cardekho.com/user-review/kia-seltos/dissatisfied-as-there-are-lack-of-safety-features-85243.htm
362,Kia Seltos,Best Equipped Car,Kia Seltos is a nice car with lots of features but the 1.5-litre petrol doesn't get much of safety feature compared to the class and its a little bit pricey too. It has only 2 airbags and abs are in the top model of htx petrol. Overall it's a nice car. The comfort level and driving dynamics is much better than its cousin brother Creta.,4,Anonymous,16-Sep-19,86 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-equipped-car-85194.htm
363,Kia Seltos,Pricy & Feature Full,"Kia Seltos is pricy & feature full but not premium. Agree to many reviews on fiber quality in the interior dashboard, panoramic sunroof missing on Top End model. Beige interiors, really ??? Top-end should be all black. There are several great features and first in class but the price is sky-high. Ideally, placing top-end 30-50k below Hector was justifiable.",2,Anoop Nanda,14-Sep-19,3017 Views,3 Likes,2 Dislikes,https://www.cardekho.com/user-review/kia-seltos/pricy-feature-full-84804.htm
364,Kia Seltos,Delivering The Best Experience,"I own Kia Seltos since 27th August. So far the vehicle has delivered the best and fulfilled all my expectations in all type of terrain. The build quality is definitely not Volkswagen but definitely at par with creta. The pickup handling and driveability have been great,even the highway manners have been absolutely stunning. I can simply say ""I am loving it"".",5,Anonymous,14-Sep-19,172 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/delivering-the-best-experience-84718.htm
365,Kia Seltos,Awesome Car With Awesome Features,Kia Seltos is an awesome car that everyone dreams to have. It is not just a car but it is everything you need. It's a SUV that can go on terrains and at every corner wherever you take it. It's ambitious look doesn't make it a compact too. The interior is designed so well and the engine too has the real SUV power. Every corner of this car has been taken care of. Starting from the sporty headlights and taillights to the interior lighting looks so good to see. The instrument cluster has been given a sporty touch. The wide screen display is really good as it does not involve any button nearby the screen and all the things are covered under the screen itself. I bet that you can't have such good car at such price.,5,Tirth Joshi,13-Sep-19,2067 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/awesome-car-with-awesome-features-84686.htm
366,Kia Seltos,Best Looking Car,"It's a competitive market, but the Kia Seltos is one of the best-looking models among its peers, and it offers up tons of interior comfort, amenities, and space. This particular three-row Kia is assuredly going to stick around for a lot longer than one model year.",5,Umang Sharma,16-Sep-19,141 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-looking-car-85133.htm
367,Kia Seltos,Good But Not Excellent,"Kia Seltos is a good car with BS6 compliant engine, good legroom, drove GT line automatic felt suspensions are a bit hard, pick up is a bit less compared to other SUV like Creta, ford eco sport and felt extra loaded features just a kind of cosmetic attraction.",3,Pramod,16-Sep-19,1115 Views,3 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/good-but-not-excellent-85132.htm
368,Kia Seltos,A Good Package,"Kia Seltos has good seats. The person who is saying this that the seats are not comfortable, he is quite mistaken. The seats are made up of quite comfortable.",5,Anonymous,14-Sep-19,21 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/a-good-package-84721.htm
369,Kia Seltos,Value For Money.,Kia Seltos is the best buy for the money car. Best in the segment overall. I was about to buy an XUV or a Creta but thank God I waited for this awesome car.,5,Anonymous,14-Sep-19,17 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/value-for-money-84703.htm
370,Kia Seltos,Poor Quality,Kia seltos is feature-rich but not quality rich. Quality of ride is very bad except GT model. The plastic used inside is very bad and the diesel version is having lag. Till 2500 rpm the engine is having lag. KIA is trying to impress the customers with features rather than good quality ride. Pricing is higher in the side and maintains cost will be higher inside.,1,Anonymous,13-Sep-19,283 Views,2 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/poor-quality-84609.htm
371,Kia Seltos,Good But Not Premium,"Kia Seltos is good by design but really low on quality when compared to creta or jeep. Jeep is way ahead on quality and that's the reason for the high price. Kia has been good on features list but doesn't include the core and premium feature like a panoramic sunroof, electronic parking brake, plastic quality, etc. Also the bodyweight or steel quality in comparison is not up to the mark.",1,Anonymous,13-Sep-19,105 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/good-but-not-premium-84604.htm
372,Kia Seltos,Car Is Good But Not Premium,"Kia Seltos is good by design but really low on quality when compared to Creta or jeep. Jeep is way ahead on quality and that's the reason for a high price. Kia has been good on features list but doesn't include the core and premium feature like a panoramic sunroof, electronic parking brake, plastic quality, etc. Also the bodyweight or steel quality in comparison is not up to the marks.",1,Priyam,12-Sep-19,14821 Views,19 Likes,28 Dislikes,https://www.cardekho.com/user-review/kia-seltos/car-is-good-but-not-premium-84571.htm
373,Kia Seltos,Great Vehicle,Kia Seltos is really worth the money & Kia has given all the top end features that we have seen only in costly high-end cars & some features are those which we have not seen in high-end cars in spite of paying such high price for those HATS OFF TO KIA SELTOS superb great.,5,Parag Kotecha,12-Sep-19,31 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/great-vehicle-84483.htm
374,Kia Seltos,Best Car In The Market,"I own Kia Seltos since 27th August. So far the vehicle has delivered the best and fulfilled all my expectations in all type of terrain. The build quality is definitely not Volkswagen. Pickup, handling, and driveability has been great,even the highway manners have been absolutely stunning.",5,Ankur Mishra,13-Sep-19,4745 Views,5 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-market-84641.htm
375,Kia Seltos,Great Car With Great Facilities,"Kia Seltos has great looks, features, colours and facilities. The car is very convenient, comfortable and affordable. ",5,Sevantibhai Patel,13-Sep-19,74 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/great-car-with-great-facilities-84645.htm
376,Kia Seltos,Best Car In The segment,Kia Seltos is the best car in the segment because of its powerful engine and heavy boss speakers.,5,Om Singh,13-Sep-19,20 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-segment-84670.htm
377,Kia Seltos,Simply Super Car,I have taken a test drive of Kia Seltos diesel and it's very good. I drove it at speed of 145 kmph and really car was sturdy and very nice. Finally based on various reviews including CARDEKHO. I have taken GTX plus on last Sunday and yet to go on a long drive. Thanks to Cardekho which has helped me in purchasing my dream. ,5,Srihari,13-Sep-19,1156 Views,2 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/simply-super-car-84661.htm
378,Kia Seltos,Nice Car,Kia Seltos is a nice car. All the features are fantastic. The engine is powerful and has many new features. Design is nice and looking cool.,4,Jay,13-Sep-19,20 Views,1 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/nice-car-84656.htm
379,Kia Seltos,Leg Support Is Not Good,"I have Kia Seltos it's a really good car, leg support is not good for the height of 6ft. Overall the car is really good.",5,Anonymous,13-Sep-19,18 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/leg-support-is-not-good-84623.htm
380,Kia Seltos,Good By Looks But Bad By Quality,"Kia Seltos: Pros: 1. Pretty slick design, which stands out from the rest 2. BS6 compliant already 3. The dashboard looks good by design inside. Cons: 1. The plastic quality in lower variants is quite cheap. 2. The seats are not comfortable at all.. Front seats feel quite low on-road, while back seats miss on the thigh support. 3. Features provided in top variants for that price, feel like cosmetic changes only. With that said, I'd say that eco sport or Creta will still be your better bet, for that price range, if you prefer an overall package and not just looks.",2,Varun,11-Sep-19,51526 Views,70 Likes,146 Dislikes,https://www.cardekho.com/user-review/kia-seltos/good-by-looks-but-bad-by-quality-84121.htm
381,Kia Seltos,Mindblowing Car," Kia Seltos - Kia just made it magnificent, when I heard that a new brand is going to enter the market and its Kia l was outrageous and just booked it. Another important aspect of this car is that it's well designed and equipped with all those things which blew my mind. The worlds first air purifier along with the Head-up display and ventilated seats are a big talking point of the seltos which can make anyone say wow. It has everything more than sufficient and it's a party trick for it to take kia to leap forth. And l just booked and l am really excited to take my hands behind the wheels. Pioneer engineered a car that's what I like about Kia. They are so reliable that they won design awards like a red dot.",5,Anonymous,11-Sep-19,27 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/mindblowing-car-84199.htm
