,Brand,Review,Rating,Author Name,Review Date,URL
232,MG Hector,"Internet would be the ultimate version of MG Hector. The ultimate speak recognition that would understand everything on the car. It would understand exactly what you wanted, and it would give you the right thing. In this generation, we want a car like this. Today People want an update. MG is a brilliant car. Because It is an Internet car..its the best one...",5,Sadhik S,"Aug 03, 2019",https://www.cardekho.com/user-review/mg-hector/the-internet-car-76127.htm
233,MG Hector,"This car is really exciting because this all has all features which a luxury car not have, and it is very much comfortable for a family to go anywhere and we should carry many bags in his boot, and this is a really such one of first internet car.",5,Uday Sabharwal,"Jul 31, 2019",https://www.cardekho.com/user-review/mg-hector/comfortable-for-family-75459.htm
234,MG Hector,"Loved the internet feature, aggressive look, comfortable seats, enough leg, space, and great pickup.",5,Anonymous,"Aug 03, 2019",https://www.cardekho.com/user-review/mg-hector/advance-machine-76042.htm
235,MG Hector,"Amazing SUV. Best in class features. Worth buy. 10, touch screen and design super.",4,Santosh Deshmukh,"Aug 03, 2019",https://www.cardekho.com/user-review/mg-hector/suv-of-the-year-76129.htm
236,MG Hector,"Hector is one best car in this world. The technology and system of this car are really very good and useful and as it said in the advertisements, its Human Car in this modern era. Look wise too it stands apart and my favorite is its electric sunroof which opens with the human voice. ",5,Dhruman Patel,"Aug 01, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-best-car-75584.htm
237,MG Hector,"It is an excellent car with great specification, safety, and overall performance. The features of this car are great, I really loved it!",5,Thomas Abraham,"Aug 03, 2019",https://www.cardekho.com/user-review/mg-hector/excellent-car-76000.htm
238,MG Hector,"Best SUV, good boot space with internet connectivity. Thanks MG for introducing such a wonderful piece of your creation.",5,Arjun K,"Aug 02, 2019",https://www.cardekho.com/user-review/mg-hector/best-suv-75776.htm
239,MG Hector,The best feature of this car is- 1- voice control 2- Big touch screen  3- Alloy Wheels,5,Adnan Khan,"Jul 31, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-in-this-price-range-75480.htm
240,MG Hector,The first time when MG reveals it price from that time my aim was to buy tMG Hector! The exterior build quality is really solid. All metal panels have a really nice heft to them and they inspire a lot of confidence in the product. Paint quality is really really good!! But the car design was not so good but inside the car and it instantly scores on the perceived premium-feel. The layered dash with soft-touch leather. The infotainment system is slick and fast to respond but overall it is a value for money and I really satisfied with its performance!!,5,Anonymous,"Jul 29, 2019",https://www.cardekho.com/user-review/mg-hector/boom-boom-mg-hector-75082.htm
241,MG Hector,It is an excellent car with good features and it has a good capacity with brilliant features. The screen is the main reason to make this car an excellent piece.,5,Sapna Singla,"Jul 30, 2019",https://www.cardekho.com/user-review/mg-hector/touch-screen-75153.htm
242,MG Hector,It's amazing in its price range and of course the interior is best and amazing features enjoyed driving this beauty but all cars can't be so perfect its suspension should be more strong.,4,Palkesh Jaiswal,"Jul 29, 2019",https://www.cardekho.com/user-review/mg-hector/great-car-suspension-and-style-75028.htm
243,MG Hector,"Supercar, very powerfull, nice look, and great performance.",5,Suthar Chetu Dj,"Jul 28, 2019",https://www.cardekho.com/user-review/mg-hector/fantastik-look-74785.htm
244,MG Hector,"Good design, upmarket SUV, intelligent features, Net savvy, impressive looks, dynamic and extraordinary Machine.",5,Puneet B Sharma,"Jul 28, 2019",https://www.cardekho.com/user-review/mg-hector/overall-great-74779.htm
245,MG Hector,This car is more comfortable. It is a gorgeous model of Morris garage... Ground clearance is not as high as Fortuner.,5,Sankat Mochan Biswal,"Jul 28, 2019",https://www.cardekho.com/user-review/mg-hector/morris-garrage-74774.htm
246,MG Hector,I like the design and headlamps of MG Hector and it enhances its looks.,5,Ajit Kumar,"Jul 27, 2019",https://www.cardekho.com/user-review/mg-hector/a-perfect-suv-for-family-74586.htm
247,MG Hector,"This is the best car in this affordable price range. The build quality is nice. The pick up is amazing. The safety features are marvellous.
 ",5,Nitin Saxena,"Jul 31, 2019",https://www.cardekho.com/user-review/mg-hector/a-worthy-car-75371.htm
248,MG Hector,Good features but not good exteriors. It should be a bit of good quality,5,Tejas Jakharia,"Jul 29, 2019",https://www.cardekho.com/user-review/mg-hector/nice-car-but-need-improvements-75029.htm
249,MG Hector,Nice car and comfortable space Power and interior are so good.,5,Vivek Vaishnav,"Jul 29, 2019",https://www.cardekho.com/user-review/mg-hector/mg-the-new-life-74974.htm
250,MG Hector,"Lo price but excellent SUV. Everyone needs an SUV who loves the car. MG Hector a Small SUV but it's 2.0 bs-6 diesel engine gives more power. It's Platform and interior design are so good and the sunroof of MG Hector, the outer design is excellent. The middle class who needs an SUV MG Hector comes to fulfill these dreams.",5,Jalti Madahi,"Jul 26, 2019",https://www.cardekho.com/user-review/mg-hector/i-love-this-car-74485.htm
251,MG Hector,"MG Hector: Battery issue, small wheelbase as per car size, panoramic roof heats rear passenger seating too early. Touch screen not very responsive. The company's customer care not responsive regarding problems shared. Overall interested in selling numbers. New car delivered with scratches, driving foot Matt to pin broken, noisy roof opening & shaking rearview mirror. Complaint sent to the company via mail but nothing responded from dealer ends regarding the same. ",2,Anonymous,"Jul 24, 2019",https://www.cardekho.com/user-review/mg-hector/worst-car-74136.htm
252,MG Hector,Perfect car to give tough competition to Tata Harrier and jeep compass. The car is fully loaded with features.,5,Harleen Singh,"Jul 25, 2019",https://www.cardekho.com/user-review/mg-hector/overall-package-74175.htm
253,MG Hector,Middle seats seem not as comfortable as not getting support to thighs and maybe a painful journey for a long drive.,2,Vinayak Kadam,"Jul 25, 2019",https://www.cardekho.com/user-review/mg-hector/middle-seat-disappointing-74165.htm
254,MG Hector,"Looking so stylish and a new generation SUV car today. and finally, I never have seen this car before.",5,Sachin Singh,"Jul 24, 2019",https://www.cardekho.com/user-review/mg-hector/stylish-car-74079.htm
255,MG Hector,I love the design of this car. This is the best SUV under this price range. I am in love with the features this car has.,5,Aman Goel,"Jul 24, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-is-a-dope-74031.htm
256,MG Hector,This is a superb car. The features are excellent. Overall a good car in the segment. ,5,Pravina Jayesh Gogri,"Jul 26, 2019",https://www.cardekho.com/user-review/mg-hector/the-best-car-74384.htm
257,MG Hector,The looks are very good. The features are impressive. The handling is nice. The features are amazing. ,3,Madhusudan,"Jul 26, 2019",https://www.cardekho.com/user-review/mg-hector/a-good-car-74376.htm
258,MG Hector,"It is the perfect family car in India under 20 lakhs, it comes with really great exterior and interior.",5,Tannu Mohit Ahuja,"Jul 26, 2019",https://www.cardekho.com/user-review/mg-hector/perfect-family-car-74354.htm
259,MG Hector,"It has excellent build, splendid features and best in class boot space and amenities make it the perfect in this range!",5,Jay Dodia,"Jul 23, 2019",https://www.cardekho.com/user-review/mg-hector/better-than-anything-youve-ever-experienced-73897.htm
260,MG Hector,"MG Hector is one of the best SUVs in this segment. MG has basically competition with harrier and compass. I had driven this SUV so I am sharing my experience. Pros: 1. SUV has a good pickup. 2. Smooth drive.  Cons:1. Issue with the voice command. Either the voice command did not respond or it will listen to your personal talk too. 2. Display touch: Touch is not that much responding as expected. one can say that Touch is the same as in Chinese mobile. 3. cooling issue: Rear seat passenger is going to face this issue in Hot weather. Rear vent cooling is not as per the expectations. Due to the sunroof, rear seats have a much higher temperature. 4. The biggest issue which the one will face is the battery issue. Even MG knows that its battery is not that much perfect that's why MG is giving a 1-year warranty on the battery.",3,Vikas Dixit,"Jul 22, 2019",https://www.cardekho.com/user-review/mg-hector/battery-issue-will-be-the-biggest-issue-73530.htm
261,MG Hector,Good SUV & value for money. MG is a good brand. Excellent SUV in the market.,5,Himanshu Shukla,"Jul 19, 2019",https://www.cardekho.com/user-review/mg-hector/excellent-car-in-india-73026.htm
262,MG Hector,Superb car with all new features. A pure mixture of art and power with an affordable price will make a huge change in the car industry.,5,Shekhar Gounder,"Jul 23, 2019",https://www.cardekho.com/user-review/mg-hector/car-performance-73824.htm
